,Data_ID,User_ID,Gender,Age,MBTI,Q_number,Answer
9237,11542,193,0,40,INTJ,22,<그렇다> 고가의 그림이나 예술품들이 어떠한 주제를 내포하고 있다고 하나 전혀 공감을 하지 못할뿐더러 왜 저렇게 고액의 가격이 매겨질까 의구심이 들 뿐입니다.
9238,11543,193,0,40,INTJ,23,<중립> 꼭 그렇지 많은 않다고 생각합니다. 세상은 규칙이나 법으로만 돌아가는 게 아니듯이 이성과 감성이 잘 어우러진 세상이야말로 나은 세상이라고 생각합니다.
9239,11544,193,0,40,INTJ,24,<그렇다> 휴식은 청소나 설거지 같은 모든 일과를 끝낸 상태에서 해야 맘이 편해집니다.
9240,11545,193,0,40,INTJ,25,<그렇다> 모든 일에는 정답이 없다고 생각합니다. 하지만 논쟁 과정에서 어느 쪽이 더 정확한 팩트와 이유를 내놓느냐에 따라 논쟁의 추가 기울기에 그 논쟁 과정에 관심을 많이 가지는 편입니다.
9241,11546,193,0,40,INTJ,26,<그렇다> 굳이 남의 시선을 끌 필요도 없이 의식할 필요도 없이 살아가는 것이 좋다고 생각합니다. 많은 사람들이 흔히 하는 인스타그램이나 페이스북 같은 것도 안 합니다.
9242,11547,193,0,40,INTJ,27,<아니다> 저는 성격이 침착한 편이여서 빠르게 변하거나 하지는 않습니다. 운전 중 다른 차가 급하게 끼어들거나 난폭운전을 해도 침착하게 대응할 수 있습니다.
9243,11548,193,0,40,INTJ,28,<그렇다> 저보다 못한 사람을 보면 왜 저 정도도 못할까라는 생각을 자주 합니다. 저의 와이프가 칼질을 정말 못해서 감자나 야채를 썰 때는 제가 다 썰어버립니다.
9244,11549,193,0,40,INTJ,29,<아니다> 특별한 이유가 없는 이상 하던 일을 다음으로 미루지는 않습니다. 퇴근시간을 조금 넘기더라도 하던 일은 다 끝내고 퇴근을 합니다.
9245,11550,193,0,40,INTJ,30,<그렇다> 사후세계가 상당히 궁금합니다. 사후세계는 세상 그 누구도 경험해 보지 못한 부분이기 때문에 그런 것 같습니다.
9246,11551,193,0,40,INTJ,31,<아니다> 저는 휴식을 취할 때는 혼자이고 싶습니다. 특히 주말에 집에 있을 때는 혼자 좋아하는 스포츠 보면서 맥주 한잔하는 게 너무 좋습니다.
9247,11552,193,0,40,INTJ,32,<그렇다> 그러한 토론을 해봤자 정답이 정해져 있는 것이 아니기 때문에 토론을 직접 하는 것은 전혀 관심이 없습니다. 닭이 먼저냐 계란이 먼저냐 백날 따져봤자 변하는 건 없는 것처럼 말입니다.
9248,11553,193,0,40,INTJ,33,<중립> 일부분은 공감을 하지만 공감이 안되는 부분도 많습니다. 저의 조카가 서른이 다 되어가는데 취직도 안 하고 집에서 게임만 하는데 왜 저러고 사는지 이해가 되지를 않습니다.
9249,11554,193,0,40,INTJ,34,<아니다> 저는 결정은 상당히 결단성 있게 하는 편입니다. 그 결정이 잘못된 판단이 될지언정 일단 진행하고 실패를 하게 되면 다시 다른 시도를 하는 편입니다.
9250,11555,193,0,40,INTJ,35,<그렇다> 이미 내린 결정에 대해서는 일단 그 결과를 지켜보는 편입니다. 내린 결정이 옳은 결정인지 그릇된 결정인지는 결과를 봐야만 알 수 있으니까요.
9251,11556,193,0,40,INTJ,36,<아니다> 파티나 행사보다는 혼자 있으면서 휴식을 취하는 편입니다. 주말에는 혼자 스포츠 경기를 관람하거나 영화 한 편 보는 것이 좋습니다.
9252,11557,193,0,40,INTJ,37,<아니다> 저는 미술관에는 태어나서 한 번도 가본 적이 없습니다. 가보고 싶지도 않습니다. 미술 같은 예술과는 거리가 아주 먼 사람입니다.
9253,11558,193,0,40,INTJ,38,<중립> 대부분의 사람들의 감정은 이해하지만 가끔 이해 못 할 때도 있습니다. 지인 중에 자주 남편의 폭력에 시달리는 사람이 있는데 말로는 애들 때문에 참고 산다고 하는데 대체 왜 애들 때문에 참아야 하는지 모르겠습니다.
9254,11559,193,0,40,INTJ,39,<중립> 업무적인 부분에서는 실수를 하면 경제적인 손실로 이어지기 때문에 계획을 세우는 편이나 사적인 일은 그냥 일상이라고 생각하여 계획을 따로 세우지 않을 때가 많습니다.
9255,11560,193,0,40,INTJ,40,<중립> 노후에 대해서 가끔 불안할 때가 있습니다. 경제적인 부분이 아니고 저희 부부가 자식이 없기 때문에 늙고 병들고 부부 중 한 사람이 먼저 세상을 떠나면 남은 한 사람은 어떻게 지낼까 하는 부분이 조금 불안합니다.
9264,11581,194,1,20,ENTP,1,<그렇다> 저는 어색함이 싫어 사람들에게 잘 다가가는 편입니다. 새롭게 주어진 환경이 있다면 그 속에 어우러지기 위해 새로운 친구를 만들 때도 있고 지금의 환경이 유지가 되고 있는 과정 속에 새롭게 만나게 된 친구가 생길 수도 있기 때문에 주기적으로 새로운 친구를 만들게 되는 것 같습니다.
9265,11582,194,1,20,ENTP,2,"<그렇다> 저의 요즘 관심사는 반려동물입니다. 현재 키우고 있는 강아지가 조금이라도 좋은 것을 먹었으면 좋겠고, 남들이 해주는 것들은 다 해주고 싶기 때문에 하나라도 더 알아보고 분석한 후 강아지의 용품이나 식품을 구매하고 있습니다."
9266,11583,194,1,20,ENTP,3,<중립> 저는 상대방과 어떤 사이냐에 따라 감정이 옮는 정도가 다르다고 생각합니다. 친한 사이라면 감정이 잘 옮아 저도 울고 싶어질 것 같으나 별로 친하지 않은 사이라면 왜 그러지라는 의문을 갖고 별 반응이 없을 것 같습니다.
9267,11584,194,1,20,ENTP,4,<그렇다> 저는 항상 대비책을 마련해 놓는 편입니다. 물건을 살 때도 미래를 위해 구매하는 경우가 많고 비가 안 오더라도 항상 가방에 작은 우산을 가지고 다니는 편입니다. 사람 인생은 혹시 모를 일이 발생할 수 있기 때문에 정신이 있을 때 또는 여유가 있을 때 미래를 위해 대비해 놓는 것이 좋다고 생각하기 때문입니다.
9268,11585,194,1,20,ENTP,5,<아니다> 저는 압박감이 심한 환경에 가슴이 더 많이 쿵쿵거리는 편입니다. 시간 내에 완성을 해야 하는 작품이 있었는데 마감시간은 다가오고 아직 해야 할 일은 많이 남아있었습니다. 주변에서 마감시간이 다가옴을 알려주자 손이 덜덜 떨리기 시작했고 가슴 뛰는 소리가 귀 바로 옆에서 들리듯이 뛰었던 적이 있었습니다.
9269,11586,194,1,20,ENTP,6,<그렇다> 어떤 모임이든 내가 알고 있는 사람에게 먼저 인사를 해야 한다고 생각합니다. 새롭게 만날 사람들도 중요하지만 이미 내 바운더리 안에 들어온 사람들에게 눈도장을 찍은 후 새로운 사람을 만나러 가도 늦지 않는다고 생각하기 때문입니다.
9270,11587,194,1,20,ENTP,7,<아니다> 저는 하나의 프로젝트를 하다 보면 질리거나 다른 관심사에 정신이 팔리는 경우가 있습니다. 그렇기 때문에 여러 가지 프로젝트를 동시에 진행하는 경우가 많습니다. 한 가지 프로젝트를 하다 막히거나 지루해질 경우 그 프로젝트는 정지해 놓은 상태로 다른 프로젝트를 진행하면 흐름이 끊길 수도 있겠지만 쓸데없이 시간을 허비하지 않을 수 있으며 일의 효율성을 높일 수 있습니다.
9271,11588,194,1,20,ENTP,8,<그렇다> 저는 하늘을 보는 것을 좋아합니다. 가슴이 답답할 때 하늘을 바라보며 크게 숨을 한 번 쉬게 되면 괜스레 한 번 웃게 되고 마음이 편안해집니다. 이렇듯 너무나 이상적인 현실에서 가끔은 감상적인 행동을 하는 것이 쌓여있는 스트레스를 풀기에도 좋고 도움이 된다고 생각합니다.
9272,11589,194,1,20,ENTP,9,<아니다> 저는 계획 세우는 일을 좋아하지 않습니다. 계획을 세워도 지키지 못할 뿐만 아니라 계획을 세우다 보면 시간에 쫓겨 하고자 하는 일을 완성도 있게 처리하지 못하는 경우가 많기 때문입니다. 학생 시절 다이어리를 써보려 노력해 봤지만 항상 3월을 넘기지 못했었고 그마저도 일주일 치를 하루에 몰아서 작성하기도 했었습니다.
9273,11590,194,1,20,ENTP,10,<아니다> 작은 실수를 했다고 제 능력을 의심하지는 않습니다. 사람은 누구나 실수를 할 수 있기 때문입니다. 최근에 제 기억에는 A가 되려면 B가 필요한 것이 맞았기에 상대방에게 맞는다고 주장했지만 B가 아니라 C가 필요했던 적이 있었습니다. B가 필요하다고 보일 수도 있지만 B가 아닌 C가 활용되어야 맞는 상황이었기 때문에 금방 수긍하고 받아들였습니다.
9274,11591,194,1,20,ENTP,11,<그렇다> 저는 상대방에게 말을 거는 것을 어려워하지 않는 편입니다. 날씨와 같은 정말 일상적인 요소나 근무 환경 같은 특수한 요소 등 대화를 나눌 요소들이 너무나 다양하기 때문에 처음 만난 사람과 어떤 환경에서 만났느냐에 따라 적당한 요소를 활용하여 말을 걸 수 있습니다. 직장에서 처음 입사한 신입 직원에게 여기 환경은 어떻고 어떤 복지혜택이 있는 등의 요소들로 말을 걸었더니 그 직원도 저에게 마음을 금방 열고 다가왔던 적이 있었습니다.
9275,11592,194,1,20,ENTP,12,<아니다> 저는 예술 작품을 보는 것을 좋아합니다. 예술 작품은 만든 이의 의도가 정해져 있을 수 있지만 그것을 보는 사람의 각기 다른 시선으로 해석될 수도 있기 때문입니다. 비슷한 환경에서 자라온 가족이더라도 한 예술 작품을 해석하는 시각은 다를 수 있기 때문에 예술 작품의 해석에는 정답이 없다고 생각합니다. 그렇기 때문에 나의 생각은 이러한데 너의 생각은 이러하구나를 알게 되면 더욱더 시야가 넓어질 수 있다고 생각됩니다.
9276,11593,194,1,20,ENTP,13,<그렇다> 저는 이성을 조금 더 중요시하는 편입니다. 감정에 휩쓸리다 보면 눈 바로 앞에 있는 현실이 보이지 않아 올바르지 못한 결과를 초래할 수도 있기 때문입니다. 감정이 우선이 되어야 하는 상황이 당연히 있겠지만 거의 이성을 먼저 따르면 조금 더 냉철한 결단을 내릴 수 있다고 생각됩니다. 주변의 평가 역시 그렇습니다. 아무리 친한 친구라도 냉철하게 현실을 깨우칠 수 있도록 도와주는 친구의 역할을 하곤 합니다.
9277,11594,194,1,20,ENTP,14,<그렇다> 저는 즉흥적으로 결정하는 것을 좋아합니다. 하루 일정을 계획했더라도 주변 상황에 따라 그 일정을 지키지 못하는 경우가 생기곤 합니다. 여행을 갔을 때 가고자 하는 음식점이 문을 열지 않았던 경우가 있었는데 바로 그 음식점으로 가던 길에 봤던 사람이 많이 있던 음식점으로 발길을 돌렸던 적이 있었습니다. 계획했던 일들을 수행하는 것 역시 좋지만 너무 계획만 따라가다 보면 정작 즐길 수 있는 그 주변의 것들을 즐길 수 없다고 생각합니다.
9278,11595,194,1,20,ENTP,15,<아니다> 저는 다른 사람들의 시선을 별로 신경 쓰지 않는 편입니다. 다른 사람들의 시선을 신경 쓸 때도 있었지만 그 사람들이 저에게 도움을 주었던 적은 별로 없었기 때문입니다. 그렇게 때문에 완전히 주변의 평을 신경 쓰지 않는다고는 할 수 없지만 제 고집을 갖고 제가 하고자 하는 방향으로 향해가는 편입니다.
9279,11596,194,1,20,ENTP,16,<아니다> 요즘에는 단체 활동에 많이 참여하지 않고 있습니다. 학교를 다닐 때에는 너무나 단체 활동이 당연했었지만 지금은 저만의 시간을 필요로 하는 일들이 많기 때문입니다. 단체 활동이 필요하다면 당연히 참여하겠지만 요즘에는 굳이 찾아서 단체 활동을 참여하지는 않는 것 같습니다.
9280,11597,194,1,20,ENTP,17,<아니다> 저는 결말이 뚜렷한 작품을 좋아합니다. 최근에 즐겨본 작품은 많지만 딱히 결말이 뚜렷하다고 생각되는 작품은 없습니다. 저는 결말을 스포 당하는 것도 좋아합니다. 너무 열려 있는 결말보다는 그 작품에서 벌여진 일에 대해 마무리를 짓는 것을 좋아합니다.
9281,11598,194,1,20,ENTP,18,<아니다> 저는 예전에는 남의 성공을 돕는 것을 좋아했습니다. 당연하게 그 사람을 응원해 줬고 그 성공을 같이 기뻐했습니다. 하지만 요즘에는 그 사람들이 정말 자신이 잘나서 잘 된 것이고 저의 진심 어린 응원은 한 톨의 도움도 되지 않은 듯이 행동하는 것에 많은 상처를 받아 남의 성공보다는 저의 성공을 응원하게 되었습니다.
9282,11599,194,1,20,ENTP,19,<그렇다> 저는 관심사가 다양합니다. 하고 싶은 일이 너무 많기 때문입니다. 그래서 한 가지 일에 만족하지 못하고 금방 질려 하는 것 같습니다. 넷플릭스를 통해 영화를 보다가도 반려동물을 위한 쇼핑을 하기도 하고 갑자기 컴퓨터를 켜서 생각 정리를 하기도 합니다. 이렇게 말하면 정말 간단하게 다음 할 일을 정했다고 생각하실 수도 있겠지만 그렇지 않습니다. 영화를 보다가도 다른 영화를 찾는 과정을 거치고 갑자기 아 뭐 할까라는 생각을 하면서 반려동물을 위한 쇼핑 앱을 발견해 들어가게 됩니다. 정말 정해놓고 다음 일을 정한 다기보다는 어쩌다 보니 하게 되는 행동들이 많은 것 같습니다.
9283,11600,194,1,20,ENTP,20,<그렇다> 저는 걱정이 많습니다. 제가 정말 자신감 있게 준비했던 일일수록 더더욱 일이 잘못될까 봐 걱정을 하곤 합니다. 저는 정말 정답이라고 생각했었는데 그것이 정답이 아닌 경우에는 정말 큰 좌절감이 생깁니다. 그렇게 되면 정말 멘탈이 나가게 되고 아무 생각이 안 들게 됩니다.
9284,11601,194,1,20,ENTP,21,<아니다> 저는 지도자 역할을 맡는 것을 좋아합니다. 어렸을 적부터 항상 누군가를 이끌어 봤던 경험이 있었고 사람들을 통합시키는 그 과정을 좋아합니다.
9285,11602,194,1,20,ENTP,22,<아니다> 저는 예술적이라고 생각합니다. 미술관에 가서 미술 작품을 보며 저만의 해석을 하고 저라면 어떻게 표현했을지 상상하는 것을 좋아하기 때문입니다.
9286,11603,194,1,20,ENTP,23,<그렇다> 저는 감정에 가려져 해내지 못한 이성적인 일이 있다고 생각합니다. 그렇기 때문에 그동안에 사람들이 감정에 휩쓸려 바라보지 못했던 현실을 이성적인 사람들이었다면 바라볼 수 있었다고 생각하고 더욱더 발전했었을 것이라 생각합니다.
